hour,generation 1,generation 2,generation 3,wind generation 1,wind generation 2,load 1,load 2,load 3,epsilon 1,delta 1,epsilon 2,delta 2,epsilon 3,delta 3,epsilon 4,delta 4,epsilon 5,delta 5,epsilon 6,delta 6,transmission_up_binding_L1,transmission_down_binding_L1,transmission_up_binding_L2,transmission_down_binding_L2,transmission_up_binding_L3,transmission_down_binding_L3,transmission_up_binding_L4,transmission_down_binding_L4,transmission_up_binding_L5,transmission_down_binding_L5,transmission_up_binding_L6,transmission_down_binding_L6,transmission_up_binding_L7,transmission_down_binding_L7
8,119.04876636954596,0.0,27.956079418547326,0.16101884944659012,21.023694948219983,10.511847474109992,84.09477979287993,73.58293231876992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,124.02066315300567,0.0,34.109964731765984,0.0,22.78194789485388,11.39097394742694,91.12779157941551,79.73681763198857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343007379205497,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,103.9244293118648,0.0,18.807310502118742,6.136586990699174,18.40976097209753,9.204880486048765,73.63904388839012,64.43416340234134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11,100.0,0.0,10.0,0.0,2.5074746445652085,6.989247057327236,55.91397645861789,48.924729401290655,0.0,0.0,0.0,0.0,0.0,0.0,0.6795217273293499,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12,100.0,0.0,11.517101879955344,0.0,19.09765190330863,8.163422111453992,65.30737689163193,57.143954780177936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,103.91134635849735,0.0,18.79285039576531,6.135209837713133,18.405629513139406,9.202814756569703,73.62251805255762,64.4197032959879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14,106.83637793327601,0.0,22.025780031046992,6.443107898216152,19.329323694648455,9.664661847324227,77.31729477859382,67.65263293126958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15,106.14326810028139,0.0,21.259711268263455,6.370148968427244,19.11044690528173,9.555223452640865,76.44178762112692,66.88656416848605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16,103.22481969566101,0.0,25.523576670613153,8.470289234623301,25.4108677038699,10.16434708154796,81.31477665238369,71.15042957083573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17,100.0,0.0,17.925800006881776,2.5766327780175713,24.760773859910792,9.078950415300625,72.631603322405,63.55265290710437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,16.48635667589598,0.0,25.48669378380375,8.873315653731224,70.98652522984979,62.113209576118564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,18.98166397585985,0.0,28.69494602661429,9.229788125154633,73.83830500123706,64.60851687608243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,0.0,0.0,0.0,5.83557168223243,46.68457345785944,40.849001775627016,6.630853084281117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,100.0,0.0,0.0,0.0,8.73852660687785,6.8436274858636725,54.74901988690938,47.90539240104571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7595131669410425,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,0.0,0.0,0.0,6.078799309306391,48.63039447445113,42.55159516514474,0.0,0.0,2.7392110510977385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,100.0,0.0,10.0,0.0,6.247545808811765,7.265471613050735,58.12377290440588,50.85830129135515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,16.88241167428718,0.0,25.99590735316386,8.929894939215682,71.43915951372546,62.50926457450977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,39.38622298043626,4.832387888538556,50.09699114395968,12.144725125808408,97.15780100646727,85.01307588065885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,10.448674857607408,0.0,17.723960017432763,8.010789679690001,64.08631743752001,56.07552775783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,100.0,0.0,0.0,0.0,9.482905960382014,6.898094267827402,55.18475414261922,48.28665987479181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866023248564081,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,106.56166308362462,0.0,48.00468469866345,14.862148825220006,44.58644647566001,13.375933942698007,107.00747154158405,93.63153759888604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,10.349754787375387,44.98520974179133,12.944580377430558,38.83374113229167,12.944580377430558,103.55664301944446,90.61206264201391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,32.131797739311224,50.99862037195271,0.0,37.64628828786051,13.803639038882189,110.42911231105751,96.62547327217533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08151822299057263,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7,100.0,40.83301880521378,60.61432304247991,0.0,37.943277122393745,15.177310848957498,121.41848679165999,106.24117594270251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.446354613232581,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,100.0,43.84502840528087,59.60810388575,0.0,30.067130510277874,15.033565255138937,120.2685220411115,105.23495678597259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.016781280914275,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,100.0,36.53400124950676,50.20464579747195,0.0,27.3804281993413,13.69021409967065,109.5217127973652,95.83149869769456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.924350348410406,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,100.0,60.8133602879162,70.0,0.0,34.794829165035225,17.397414582517612,139.1793166601409,121.78190207762331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69876080819685,0.0,2.051683059133571,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,39.13670710657323,57.33599498657606,0.0,35.30154784690239,14.708978269542664,117.67182615634131,102.96284788679866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.569402372630942,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
12,100.0,10.0,28.28222014230839,5.312550340323361,25.340253614582046,10.558439006075853,84.46751204860682,73.90907304253098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,100.0,24.962395081823654,35.32122226567337,0.0,23.12802147597028,11.56401073798514,92.51208590388111,80.94807516589599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6125329842949214,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,101.92286916991821,61.097753822414,70.0,0.0,35.231519750584866,17.615759875292433,140.92607900233946,123.31031912704705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.038859852820346,0.0,2.5611554089414863,False,True,False,False,True,False,False,False,True,False,False,False,False,False
15,100.0,33.781540549564944,46.66442521285921,0.0,26.368936603737644,13.184468301868822,105.47574641495058,92.29127811308177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.136590463739379,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,100.0,41.358970373770056,61.32337383253415,0.0,38.19650954741312,15.278603818965248,122.22883055172198,106.95022673275675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5788073497266146,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,100.0,33.60520676987999,53.02941074347451,0.0,38.43750531572612,14.09375194909958,112.75001559279664,98.65626364369707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4279083565126152,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18,100.0,10.918764307173987,45.78182306950937,13.058382281390282,39.17514684417084,13.058382281390282,104.46705825112225,91.40867596973197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,10.0,0.0,12.643253662412079,7.665203353900755,61.32162683120604,53.65642347730528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,100.0,0.0,22.43846320498847,0.0,33.13940217835125,9.723616586458723,77.78893269166979,68.06531610521105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,31.443629242576726,0.0,44.71747279810761,11.010068877542762,88.0805510203421,77.07048214279932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,31.830951443251486,0.0,45.2154584846893,11.0654006204963,88.5232049639704,77.4578043434741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,27.806331246105014,0.0,40.04094680264392,10.490454878046803,83.92363902437442,73.4331841463276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,26.572859393375584,0.0,38.45505442056323,10.314244613371166,82.51395690696933,72.19971229359817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,20.44666416465462,0.0,30.578517697921846,9.439073866411027,75.51259093128822,66.07351706487721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,16.69797048983662,0.0,25.758768687441542,8.903546198579885,71.22836958863908,62.32482339005921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,100.0,0.0,10.477227208222475,0.0,17.76067018250908,8.014868586920722,64.11894869536577,56.10408010844506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,20.258206879588446,0.0,30.33621547426531,9.41215139711586,75.29721117692688,65.88505977981103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,19.526519097703073,1.4726003270160384,27.92287371339671,9.307624571132237,74.4609965690579,65.15337199792566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,105.06233984697549,0.0,31.94149447096345,10.073811346907274,30.221434040721824,11.081192481598002,88.64953985278402,77.56834737118604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,134.39964591833612,0.0,51.94130369836958,0.0,34.84577021378291,13.938308085513164,111.50646468410531,97.56815659859215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.826209537722013,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,123.95230750652799,0.0,34.02204555939697,0.0,22.756828131319878,11.378414065659937,91.0273125252795,79.64889845961956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234438533091701,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,130.37359556369532,0.0,42.28111939837143,0.0,25.11656351388401,12.558281756942003,100.46625405553603,87.90797229859402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.161229635121299,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,130.67336978356533,0.0,42.66668961339491,0.0,25.226726432462144,12.61336321623107,100.90690572984856,88.2935425136175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2470256302747167,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,0.0,16.904743676436567,4.585215386787059,21.43940454056885,8.93308522523702,71.46468180189616,62.53159657665915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,103.38810173229032,0.0,24.08499913847984,7.967068804423135,23.901206413269403,9.958836005528918,79.67068804423134,69.71185203870243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,107.85957918492505,0.0,23.156686677606483,6.550813293126578,19.652439879379735,9.826219939689866,78.60975951751892,68.78353957782906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14,103.30137388615769,0.0,18.118670294758335,6.071002209045801,18.213006627137403,9.106503313568702,72.85202650854961,63.74552319498091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15,137.10377555668876,0.0,50.937490677296054,0.0,27.589812450719613,13.794906225359805,110.35924980287844,96.56434357751864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.087420921052457,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,107.24426210709376,0.0,30.488770237677098,9.061383706892821,27.18415112067846,10.873660448271384,86.98928358617107,76.11562313789969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17,107.20744670259674,0.0,34.74104070626571,10.437388780063412,31.312166340190235,11.481127658069754,91.84902126455803,80.3678936064883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,23.3577159783327,4.7564833675558384,29.564815233666554,9.854938411222184,78.83950728977747,68.9845688785553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,13.662114747228642,0.0,21.85552558980295,8.469852521064487,67.7588201685159,59.288967647451415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,10.0,0.0,15.012610424634772,7.813288151539673,62.506305212317386,54.69301706077772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,100.0,0.0,10.0,0.0,17.032875060251556,7.939554691265721,63.51643753012577,55.57688283886006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,100.0,0.0,10.0,0.0,7.561759796603411,7.347609987287713,58.780879898301706,51.433269911014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,100.0,0.0,0.0,0.0,6.249838484725371,6.661528354974466,53.29222683979573,46.630698484821274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334615194866225,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,17.251355763714432,0.0,26.470264039570328,8.982601237705287,71.8608099016423,62.878208663937016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,0.0,0.0,5.8957295688578295,6.635617946496354,53.08494357197083,46.44932562547448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741575750839644,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,0.0,6.020852397336207,48.16681917868966,42.14596678135345,0.0,0.0,3.6663616426205308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,10.0,0.0,10.872088201522672,7.55450551259517,60.43604410076136,52.88153858816619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,100.0,0.0,26.404539442327053,3.937980034667583,34.30066302026174,10.290198906078523,82.32159124862818,72.03139234254965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,107.10911742345957,0.0,40.44831743230916,12.296452904647394,36.88935871394219,12.296452904647394,98.37162323717915,86.07517033253175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,104.379814051284,0.0,31.0507404664169,9.958129008654478,29.87438702596344,10.953941909519926,87.63153527615941,76.6775933666395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,100.0,31.806870745258216,48.44590717364738,0.0,33.597414312096426,13.43896572483857,107.51172579870855,94.07276007386997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1732593664150568,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,100.0,23.22680994208377,33.08890910742005,0.0,22.490217716469328,11.245108858234662,89.9608708658773,78.71576200764264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1158049657814613,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,100.0,26.200455967453742,36.913618710209185,0.0,23.58299188869479,11.791495944347393,94.33196755477914,82.54047161043175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.966868543200571,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,100.0,40.35348582834621,55.11727467856906,0.0,28.78403645108334,14.392018225541669,115.13614580433335,100.74412757879169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017494650668045,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,10.0,31.011985330786413,7.886328946602636,26.276173107774518,10.948405461572715,87.58724369258172,76.638838231009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,100.0,10.0,29.36666221593764,6.335024295459344,25.71206232554065,10.713359302308602,85.70687441846881,74.99351511616022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,100.0,40.17134044353901,54.88299891190674,0.0,28.71710051775125,14.35855025887562,114.86840207100497,100.50985181212934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9653642688129445,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
